	WORD	CEFR	CLUE
6962	précéder	c1	['move ahead (of others) in time or space', 'be the predecessor of', 'act in advance of; deal with ahead of time', 'come before', 'be earlier in time; go back further']
6963	prédateur	b2	['any animal that lives by preying on other animals', 'someone who attacks in search of booty']
6964	prédiction	c1	['the act of predicting (as by reasoning about the future)', 'a statement made about the future']
6965	prédire	c1	['deliver a sermon', 'indicate by signs', 'make a prediction about; tell in advance', 'predict or reveal through, or as if through, divine inspiration', 'foreshadow or presage']
6966	préfabrication	a2	['the manufacture of sections of a building at the factory so they can be easily and rapidly assembled at the building site']
6967	préface	c1	['furnish with a preface or introduction', 'a short introductory essay preceding the text of a book', 'a preliminary introduction to a statute or constitution (usually explaining its purpose)']
6968	préfecture	b1	['the office of prefect', 'the district administered by a prefect (as in France or Japan or the Roman Empire)']
6969	préfet	b2	['a chief officer or chief magistrate']
6970	préfigurer	c1	['imagine or consider beforehand']
6971	préférable	c1	['more desirable than another']
6972	préférence	a2	['grant of favor or advantage to one over another (especially to a country or countries in matters of international trade, such as levying duties)', 'the right or chance to choose', 'a predisposition in favor of something', 'a strong liking']
6973	préférer	a1	['select as an alternative over another', 'see fit or proper to act in a certain way; decide to act in a certain way', 'consider as the favorite', 'like better; value more highly', 'promote over another', 'give preference to one creditor over another', 'be without, lack; be deficient in']
6974	préféré	a1	['preferred above all others and treated with partiality', 'appealing to the general public', 'something regarded with special favor or liking', 'a competitor thought likely to win']
6975	préhistoire	c1	['the time during the development of human culture before the appearance of the written word']
6976	préhistorique	c1	['no longer fashionable', 'belonging to or existing in times before recorded history', 'of or relating to times before written history']
6977	préjudice	c1	"['the act of damaging something or someone', 'any harm or injury resulting from a violation of a legal right', 'loss of military equipment', 'a damage or loss', 'the occurrence of a change for the worse', ""defect or weakness in a person's character"", 'an imperfection in an object or machine']"
6978	préjudiciable	b1	"[""(sometimes followed by `to') causing harm or injury""]"
6979	préjugé	c1	"[""influence (somebody's) opinion in advance"", 'disadvantage by prejudice', 'a partiality that prevents objective consideration of an issue or situation']"
6980	prélever	c1	['cause to assemble or enlist in the military']
6981	préliminaire	c1	['mutual sexual fondling prior to sexual intercourse', 'mutual sexual fondling prior to sexual intercourse']
6982	prélèvement	c1	['(statistics) the selection of a suitable sample for study', 'measurement at regular intervals of the amplitude of a varying waveform (in order to convert it to digital form)', 'something that is inferred (deduced or entailed or implied)', 'items selected at random from a population and used to test hypotheses about the population', 'request for payment of a debt', 'a charge imposed and collected']
6983	prématurément	c1	['too soon; in a premature manner', '(of childbirth) before the end of the normal period of gestation']
6984	prénom	a2	['the name that precedes the surname', 'the first name given to Christians at birth or christening']
6985	préoccupation	c1	['something that interests you because it is important or affects you', 'a strong feeling of anxiety']
6986	préoccuper	c1	['disturb in mind or make uneasy or cause to be worried or alarmed', 'move deeply', 'disturb the composure of', 'feel concern or interest', 'be on the mind of', 'a strong feeling of anxiety']
6987	préparatif	c1	['the state of having been made ready or prepared for use or action (especially military action)']
6988	préparation	c1	['the act of preparing something (as food) by the application of heat', 'preparatory school work done outside school (especially at home)', 'activity leading to skilled behavior', 'the activity of putting or setting in order in advance of some act or purpose', 'the cognitive process of thinking about what you will do in the event of something happening', '(music) a note that produces a dissonant chord is first heard in a consonant chord', 'the state of having been made ready or prepared for use or action (especially military action)', 'a substance prepared according to a formula']
6989	préparatoire	c1	['preceding and preparing for something']
6990	préparer	a1	['form or accumulate steadily', 'make ready or suitable or equip in advance for a particular purpose or for some use, event, etc', 'undergo training or instruction in preparation for a particular role, function, or profession', 'create by training and teaching', 'prepare according to a formula', 'arrange by systematic planning and united effort', 'prepare for eating by applying heat', 'to prepare verbally, either for written or spoken delivery', 'lead up to and soften by sounding the dissonant note in it as a consonant note in the preceding chord', 'educate for a future role or function']
6991	prépondérance	b1	['exceeding in heaviness; having greater weight', 'a superiority in numbers or amount', 'superiority in power or influence', 'the state of being paramount; the highest rank or authority']
6992	présager	b2	['indicate by signs']
6993	présence	c1	['the act of being present (at a meeting or event etc.)', 'the act of being present', 'dignified manner or conduct', 'the impression that something is present', 'the immediate proximity of someone or something', 'an invisible spiritual being felt to be nearby', 'the state of being present; current existence', 'the act or process of determining the time']
6994	présent	c1	['strong and sure', 'recognize with a gesture prescribed by a military regulation; assume a prescribed position', 'formally present a debutante, a representative of a country, etc.', 'deliver (a speech, oration, or idea)', 'the act of giving', 'given to excessive indulgence of bodily appetites especially for intoxicating liquors', 'not faint or feeble', 'represent abstractly, for example in a painting, drawing, or sculpture', 'temporal sense; intermediate between past and future; now existing or happening or in consideration', 'having a strong physiological or chemical effect; ; ; ,', 'having or wielding force or authority', 'being or existing in a specified place', 'of verbs not having standard (or regular) inflection', 'give heed (to)', 'give, especially as an honor or reward', 'hand over formally', 'be present at (meetings, church services, university), etc.', 'a verb tense that expresses actions or states at the time of speaking', 'something acquired without compensation', 'something presented as a gift', 'the period of time that is happening now; any continuous stretch of time including the moment of speech', 'a particular but unspecified point in time']
6995	présentateur	a1	['a television reporter who coordinates a broadcast to which several correspondents contribute', 'someone who broadcasts the news']
6996	présentation	b1	['the act of beginning something new', 'a show or display; the act of presenting something to sight or view', 'the activity of formally presenting something (as a prize or reward)', 'a visual representation of something', 'the property of sticking together (as of glue and wood) or the joining of surfaces of different composition', '(obstetrics) position of the fetus in the uterus relative to the birth canal', 'the act of making something publicly available; presenting news or other information by broadcasting or printing it', 'the act of presenting a proposal', 'something (manuscripts or architectural plans and models or estimates or works of art of all genres etc.) submitted for the judgment of others (as in a competition)', 'formally making a person known to another or to the public', 'the feeling of patient, submissive humbleness']
6997	présentement	c1	['at this time or period; now']
6998	présenter	c1	['pretend to have certain qualities or state of mind', 'introduce', 'be a precursor of', 'put before (a body)', 'bring forward and present to the mind', 'think about carefully; weigh', 'express indirectly by an image, form, or model; be a symbol', 'ask (someone) to marry you', 'cause to come to know personally', 'formally present a debutante, a representative of a country, etc.', 'furnish with a preface or introduction', 'restate (words) from one language into another language', 'give a description of', 'deliver (a speech, oration, or idea)', 'bestow', 'pass down', 'bring before the public for the first time, as of an actor, song, etc.', 'present somebody with something, usually to accuse or criticize', 'make an application as for a job or funding', 'employ in a game or in a specific position', 'use or move', 'put or introduce into something', 'bring in or establish in a new place or environment', 'give or supply', 'cause to happen or to occur as a consequence', 'bring something new to an environment', 'create an image or likeness of', 'show in, or as in, a picture', 'represent abstractly, for example in a painting, drawing, or sculpture', 'perform (a play), especially on a stage', 'give a performance (of something)', 'perform on a certain location', 'be performed or presented for public viewing', 'perform on a stage or theater', 'pretend to be somebody in the framework of a game or playful activity', 'act out; represent or perform as if in a play', 'enact or perform again', 'give an interpretation or rendition of', 'move or seem to move quickly, lightly, or irregularly', 'bring out for display', 'give an exhibition of to an interested audience', 'produce or introduce on the stage', 'give, especially as an honor or reward', 'hand over formally', 'to surrender someone or something to another', 'make available or accessible, provide or furnish', 'offer verbally', 'make available; provide', 'make over as a return', 'act or have an effect in a specified way or with a specific effect or outcome', 'create and charge with a task or function', 'behave carelessly or indifferently', 'be representative or typical for', 'be the defense counsel for someone in a trial', 'behave in a certain way', 'to compose or represent:', 'originate or come into being', 'take the place of or be parallel or equivalent to', 'introduce', 'be characteristic of', 'experience as a reaction']
6999	préservatif	b1	['contraceptive device consisting of a sheath of thin rubber or latex that is worn over the penis during intercourse']
7000	préservation	c1	['the preservation and careful management of the environment and of natural resources', 'a precautionary measure warding off impending danger or damage or injury etc.']
7001	préserver	b1	"['preserve with sugar', 'prevent (food) from rotting', ""keep in one's mind"", 'shield from danger, injury, destruction, or damage', 'use tariffs to favor domestic industry', 'keep or maintain in unaltered condition; cause to remain or last', 'keep undisturbed for personal or private use for hunting, shooting, or fishing']"
7002	présidence	a2	['the tenure of a president']
7003	président	c1	['the office of the United States head of state', 'act or preside as chair, as of an academic department in a university', 'someone who presides over a forum or debate', 'in the Presbyterian church, the officer who presides over a synod or general assembly', 'the chief executive of a republic', 'the person who holds the office of head of state of the United States government', 'an executive officer of a firm or corporation', 'the head administrative officer of a college or university', 'the officer who presides at the meetings of an organization', 'the time of maturity when power and vigor are greatest']
7004	présider	b1	['preside over', 'act as president']
7005	présumer	c1	['take liberties or act with too much confidence', 'take to be the case or to be true; accept without verification or proof']
7006	présupposer	b1	['require as a necessary antecedent or precondition', 'take for granted or as a given; suppose beforehand']
7007	prétendant	b1	['someone who claims a benefit or right or title']
7008	prétendre	b1	['present reasons and arguments']
7009	prétendument	c1	['according to what has been alleged', 'believed or reputed to be the case']
7010	prétentieux	b1	['intended to attract notice and impress others', 'making claim to or creating an appearance of (often undeserved) importance or distinction', '(of a display) tawdry or vulgar']
7011	prétention	c1	['an artful or simulated semblance', 'a false or unsupportable quality', 'imaginative intellectual play', 'pretending with intention to deceive']
7012	prétexte	b2	['an artful or simulated semblance', 'a poor example', 'a relatively homogeneous percept extending back of the figure on which attention is focused', 'pretending with intention to deceive', 'something serving to conceal plans; a fictitious reason that is concocted in order to conceal the real reason']
7013	prévaloir	c1	['use persuasion successfully', 'prove superior', 'be valid, applicable, or true']
7014	prévenir	c1	['prevent from entering; keep out', 'refrain from certain foods or beverages', 'turn away or aside', 'prevent the occurrence of; prevent from happening', 'act in advance of; deal with ahead of time', 'do away with']
7015	préventif	c1	['preventing or contributing to the prevention of disease', 'tending to prevent or hinder', 'warding off; - Victor Schultze', 'an agent or device intended to prevent conception', 'remedy that prevents or slows the course of an illness or disease']
7016	prévention	c1	['the act of preventing', 'an opinion formed beforehand without adequate evidence', 'a partiality that prevents objective consideration of an issue or situation']
7017	prévisible	b1	['capable of being foretold']
7018	prévision	c1	['the act of predicting (as by reasoning about the future)', 'a document appraising the value of something (as for insurance or taxation)', 'a statement made about the future', 'a prediction about how something (as the weather) will develop', 'the acoustic phenomenon that gives sound a penetrating quality', 'anticipating with confidence of fulfillment']
7019	prévoir	c1	"['consider reasonable or due', 'infer from incomplete evidence', 'have in mind as a purpose', 'judge to be probable', 'regard something as probable or likely', 'realize beforehand', 'indicate by signs', 'ask (someone) to marry you', 'make an oral contract or agreement in the verbal form of question and answer that is necessary to give it legal force', 'imagine to be the case or true or probable', 'predict in advance', 'determine (what is to happen in certain contingencies), especially by including a proviso condition or stipulation', ""imagine; conceive of; see in one's mind"", 'picture to oneself; imagine possible', 'form a mental image of something that is not present or that is not the case', 'be excited or anxious about', 'act in advance of; deal with ahead of time', 'extend out or project in space']"
7020	prêcher	c1	['speak, plead, or argue in favor of', 'deliver a sermon']
7021	prêt	c1	"['(of especially money) immediately available', 'disposing of money or property with the expectation that the same thing (or an equivalent) will be returned', 'apprehending and responding with speed and sensitivity', 'made suitable and available for immediate use', 'completely prepared or in condition for immediate action or use or progress', 'mentally disposed', ""a word borrowed from another language; e.g. `blitz' is a German word borrowed into modern English"", 'the temporary provision of money (usually at interest)', 'poised for action']"
7022	prêter	c1	"['put up with something or somebody unpleasant', 'hear with intention', 'give temporarily; let have for a limited time', ""take up and practice as one's own"", 'render', 'have certain characteristics of qualities for something; be open or vulnerable to', ""a word borrowed from another language; e.g. `blitz' is a German word borrowed into modern English"", 'the temporary provision of money (usually at interest)']"
7023	prêtre	b1	['a member of the clergy and a spiritual leader of the Christian Church', 'a clergyman in Christian churches who has the authority to perform or administer various religious rites; one of the Holy Orders', 'a person who performs religious duties and ceremonies in a non-Christian religion']
7024	prêtresse	c1	['a woman priest']
7025	psaume	b1	['sing or celebrate in psalms', 'any sacred song used to praise the deity', 'one of the 150 lyrical poems and prayers that comprise the Book of Psalms in the Old Testament; said to have been written by David']
7026	pseudonyme	b2	['a fictitious name used when the person performs a particular social role']
7027	psychanalyste	b2	['a licensed practitioner of psychoanalysis']
7028	psychiatre	b2	['a physician who specializes in psychiatry', 'a physician who specializes in psychiatry']
7029	psychiatrique	c1	['relating to or used in or engaged in the practice of psychiatry']
7030	psychique	c1	['outside the sphere of physical science', 'affecting or influenced by the human mind', 'a person apparently sensitive to things beyond the natural range of perception']
7031	psychologie	b1	['the science of mental life']
7032	psychologique	c1	['mental or emotional as opposed to physical in nature', 'of or relating to or determined by psychology']
7033	psychologiquement	c1	['with regard to psychology']
7034	psychologue	a2	['a scientist trained in psychology']
7035	psychopathe	a2	"[""someone with a sociopathic personality; a person with an antisocial personality disorder (`psychopath' was once widely used but has now been superseded by `sociopath')"", 'a person afflicted with psychosis']"
7036	psychophysiologie	b1	['the branch of psychology that is concerned with the physiological bases of psychological processes']
7037	psychothérapeute	b1	['a therapist who deals with mental and emotional disorders']
7038	psychotrope	c1	['affecting the mind or mood or other mental processes', 'a drug that can produce mood changes and distorted perceptions']
7039	pub	c1	['tavern consisting of a building with a bar and public rooms; often provides light meals', 'a public promotion of some product or service']
7040	public	c1	['affecting the people or community as a whole', 'the act of mating by male animals', 'not private; open to or concerning the people as a whole', 'open to or in view of all', '(contract bridge) the highest bid becomes the contract setting the number of tricks that the bidder must make', 'a body of people sharing some common interest', 'people in general considered as a whole']
7041	publication	c1	['the business of drawing public attention to goods and services', 'the business of issuing printed matter for sale or distribution', 'the communication of something to the public; making information generally known', 'the act of issuing printed materials', 'a copy of a printed work offered for distribution']
7042	publicitaire	c1	['of or relating to serving as publicity', 'someone whose business is advertising', 'someone who publicizes']
7043	publicité	c1	"['the business of drawing public attention to goods and services', ""characterized by an attitude of ready accessibility (especially about one's actions or purposes); without concealment; not secretive"", 'a message issued in behalf of some product or cause or idea or person or institution', 'a public promotion of some product or service', 'a commercially sponsored ad on radio or television', 'someone who publicizes']"
7044	publier	c1	"['come to have or undergo a change of (physical features and attributes)', 'prepare and issue for public distribution or sale', ""have (one's written work) issued for publication"", 'put into print']"
7045	publique	c1	['not private; open to or concerning the people as a whole']
7046	publiquement	a2	['in a manner accessible to or observable by the public; openly', 'by the public or the people generally']
7047	puce	c1	['any wingless bloodsucking parasitic insect noted for ability to leap', 'a small fragment of something broken off from the whole']
7048	pudding	b1	"['any of various soft sweet desserts thickened usually with flour and baked or boiled or steamed', ""(British) the dessert course of a meal (`pud' is used informally)"", 'any of various soft thick unsweetened baked dishes']"
7049	pudeur	c1	['formality and propriety of manner', 'freedom from vanity or conceit']
7050	puis	a2	['happening at a time subsequent to a reference time', 'subsequently or soon afterward (often used as sentence connectors)', 'in that case or as a consequence', 'from that time on']
7051	puiser	c1	['take out of a literary work in order to cite or copy', 'a passage selected from a larger work']
7052	puisque	b2	"[""to the same degree (often followed by `as')""]"
7053	puissance	c1	['supply the force or power for the functioning of', 'physical strength', 'the property of being big and strong', 'physical energy or intensity', 'possession of controlling influence', 'power to influence or coerce', 'a mathematical notation indicating the number of times a quantity is multiplied by itself', 'the federal department in the United States that sets and maintains foreign policies', 'a state powerful enough to influence events throughout the world', 'one possessing or exercising power or influence or authority', 'the power output of a generator or power plant', '(physics) the rate of doing work; measured in watts (= joules/second)', '(of a government or government official) holding an office means being in power', 'a domain in which something is dominant']
7054	puissant	b1	['(Southern regional intensive) very; to a great degree', 'substantially made or constructed', 'characterized by or full of force or strength (often but not necessarily physical)', 'strong and sure', 'freshly made or left', 'displaying superhuman strength or power', 'given to excessive indulgence of bodily appetites especially for intoxicating liquors', 'not faint or feeble', 'having a strong physiological or chemical effect; ; ; ,', '(of a male) capable of copulation', 'having great power or force or potency or effect', 'having or showing great strength or force or intensity; ; ; - Bulwer-Lytton', 'having or wielding force or authority', 'powerful', 'having great influence', 'of verbs not having standard (or regular) inflection', 'strong and active physically or mentally; - W.H.Hudson', 'of good quality and condition; solidly built', 'bearing a stress or accent', 'having strength or power greater than average or expected', '(of a person) possessing physical strength and weight; rugged and powerful', 'strong enough to knock down or overwhelm', 'immune to attack; incapable of being tampered with']
7055	puits	b1	"[""(often used as a combining form) in a good or proper or satisfactory manner or to a high standard (`good' is a nonstandard dialectal variant for `well')"", 'without unusual distress or resentment; with good humor', 'indicating high probability; in all likelihood', 'thoroughly or completely; fully; often used as a combining form; ; ; ; ; ,', 'favorably; with approval', 'to a suitable or appropriate extent or degree', 'in financial comfort', 'in a manner affording benefit or advantage', 'to a great extent or degree', 'with skill or in a pleasing manner', 'with prudence or propriety', 'with great or especially intimate knowledge', '(used for emphasis or as an intensifier) entirely or fully', 'wise or advantageous and hence advisable', 'resulting favorably', 'come up, as of a liquid', 'in good health especially after having suffered illness or injury', 'a natural or artificial enclosed space', 'a room where a judge transacts business', 'plumbing fixture consisting of a water basin fixed to a wall or floor and having a drainpipe', 'a deep hole or shaft dug or drilled to obtain water or oil or gas or brine', ""an enclosed compartment in a ship or plane for holding something as e.g. fish or a plane's landing gear or for protecting something as e.g. a ship's pumps"", 'an open shaft through the floors of a building (as for a stairway)', 'a cavity or vessel used to contain liquid', 'an enclosed volume in the body', 'an abundant source', 'a deliberative or legislative or administrative or judicial assembly']"
7056	pull	a1	['a sharp strain on muscles or ligaments']
7057	pulpe	c1	['a soft moist part of a fruit']
7058	punir	b2	['censure severely', 'impose a penalty on; inflict punishment on']
7059	punition	b1	['the act of punishing']
7060	pupille	a2	['the contractile aperture in the center of the iris of the eye; resembles a large black dot', 'a young person attending school (up through senior high school)', 'a learner who is enrolled in an educational institution']
7061	pur	b1	['perfect or complete or pure', 'free of drugs', 'free from clumsiness; precisely or deftly executed', 'not carrying concealed weapons', '(of reputation) free from blemishes', 'in conformity with the rules or laws and without fraud or cheating', 'in a state of sexual virginity', '(of color) being chromatically pure; not diluted with white or grey or black', '(of behavior or especially language) free from objectionable elements; fit for all observers', 'not spreading pollution or contamination; especially radioactive contamination', 'ritually clean or pure', 'complete and without restriction or qualification; sometimes used informally as intensifiers', 'thorough and without qualification', 'a weightlift in which the barbell is lifted to shoulder height and then jerked overhead', 'without difficulties or problems', 'easy and not involved or complicated', 'concerned with theory and data rather than practice; opposed to applied', 'exhibiting or calling for sportsmanship or fair play', '(of a surface) not written or printed on', '(of a manuscript) having few alterations or corrections', 'without qualification; used informally as (often pejorative) intensifiers', 'morally pure', 'remove all contents or possession from, or empty completely', 'deprive wholly of money in a gambling game, robbery, etc.', '(of a record) having no marks of discredit or offense', 'apart from anything else; without additions or modifications', 'unornamented', 'lacking mental capacity and subtlety', '(used of persons or behaviors) having no faults; sinless; - Sylvia Plath', 'free of extraneous elements of any kind', 'free from impurities', 'free of restrictions or qualifications', 'free from sepsis or infection', '(botany) of leaf shapes; of leaves having no divisions or subdivisions', 'having few parts; not complex or complicated or involved', 'being the only one; single and isolated from others', 'exhibiting childlike simplicity and credulity', 'be cleanable', 'a person lacking intelligence or common sense', 'any herbaceous plant having medicinal properties']
7062	purement	c1	['actually or truly or to an extreme', 'so as to be unique', 'in a chaste and virtuous manner']
7063	pureté	a2	"[""a woman's virtue or chastity"", 'the state of being unsullied by sin or moral wrong; lacking a knowledge of evil', 'being undiluted or unmixed with extraneous material']"
7064	purgatoire	c1	['(theology) in Roman Catholic theology the place where those who have died in a state of grace undergo limited torment to expiate their sins', 'a temporary condition of torment or suffering']
7065	puriste	b2	['someone who insists on great precision and correctness (especially in the use of words)']
7066	puritain	b1	['morally rigorous and strict', 'a person excessively concerned about propriety and decorum', 'a member of a group of English Protestants who in the 16th and 17th centuries thought that the Protestant Reformation under Elizabeth was incomplete and advocated the simplification and regulation of forms of worship']
7067	purée	a1	['food prepared by cooking and straining or processed in a blender', 'a thin porridge (usually oatmeal or cornmeal)', 'soft food made by boiling oatmeal or other meal or legumes in water or milk until thick']
7068	putain	c1	['slang for sexual intercourse', 'have unlawful sex with a whore', 'make a mess of, destroy or ruin', 'work as a prostitute', 'something of little value', 'a woman adulterer', 'insulting terms of address for people who are stupid or irritating or ridiculous', 'a woman who engages in sexual intercourse for money', 'a hitter who slaps (usually another person) with an open hand', 'a dirty untidy woman']
7069	puzzle	c1	['set a difficult problem or riddle', 'speak in riddles', 'pierce with many holes', 'separate with a riddle, as grain from chaff', 'a puzzle that requires you to reassemble a picture that has been mounted on a stiff base and cut into interlocking pieces', 'a coarse sieve (as for gravel)', 'a portable power saw with a reciprocating blade; can be used with a variety of blades depending on the application and kind of cut; generally have a plate that rides on the surface that is being cut', 'a particularly baffling problem that is said to have a correct solution', 'a difficult problem']
7070	pyjama	a1	['(usually plural) loose-fitting nightclothes worn for sleeping or lounging; have a jacket top and trousers']
7071	pyramide	a1	"['increase rapidly and progressively step by step on a broad base', 'arrange or build up as if on the base of a pyramid', 'use or deal in (as of stock or commercial transaction) in a pyramid deal', ""enlarge one's holdings on an exchange on a continued rise by using paper profits as margin to buy additional amounts"", 'a massive monument with a square base and four triangular sides; begun by Cheops around 2700 BC as royal tombs in ancient Egypt', '(stock market) a series of transactions in which the speculator increases his holdings by using the rising market value of those holdings as margin for further purchases', 'a polyhedron having a polygonal base and triangular sides with a common vertex']"
7072	pyrotechnique	b1	['suggestive of fireworks', 'of or relating to the craft of making fireworks', '(usually plural) a device with an explosive that burns at a low rate and with colored flames; can be used to illuminate areas or send signals etc.']
7073	pâle	b1	['shining with an unnatural red glow as of fire seen through smoke', 'abnormally deficient in color as suggesting physical or emotional distress', '(of light) lacking in intensity or brightness; dim or feeble']
7074	pâleur	b2	['the property of having a naturally light complexion', 'unnatural lack of color in the skin (as from bruising or sickness or emotional distress)']
7075	pâlir	b1	['turn pale, as if in fear']
7076	pâte	a1	['a dough of flour and water and shortening', 'shaped and dried dough made from flour and water and sometimes egg', 'a tasty mixture to be spread on bread or crackers or used in preparing other dishes', 'a liquid or semiliquid mixture, as of flour, eggs, and milk, used in cooking', 'a flour mixture stiff enough to knead or roll', 'any mixture of a soft and malleable consistency']
7077	pâtisserie	a1	['a bakery specializing in French pastry', 'any of various baked foods made of dough or batter', 'a dough of flour and water and shortening']
7078	pâturage	b1	['feed as in a meadow or pasture', 'let feed in a field or pasture or meadow', 'bulky food like grass or hay for browsing or grazing horses or cattle', 'a field where grass or alfalfa are grown to be made into hay', 'a field covered with grass or herbage and suitable for grazing by livestock']
7079	pâture	c1	['bulky food like grass or hay for browsing or grazing horses or cattle', 'a field where grass or alfalfa are grown to be made into hay', 'a field covered with grass or herbage and suitable for grazing by livestock']
7080	pâté	a1	['a prehistoric unrecorded language that was the ancestor of all Indo-European languages', 'dish baked in pastry-lined pan often with a pastry top', 'small meat pie or turnover']
7081	pèlerinage	b2	['a journey to a sacred place', 'one of the colonists from England who sailed to America on the Mayflower and founded the colony of Plymouth in New England in 1620']
7082	père	a1	['make children', 'the union of the Father and Son and Holy Ghost in one Godhead', 'the head of an organized crime family', 'a male parent (also used as a term of address to your father)', 'a person who holds an important or distinguished position in some organization', 'the founder of a family', 'a person who founds or establishes some institution']
7083	pédagogie	c1	['the profession of a teacher', 'the principles and methods of instruction']
7084	pédagogique	c1	['of or relating to pedagogy']
7085	pédagogue	b1	['a specialist in the theory of education', 'someone who educates young people']
7086	pédale	b1	['operate the pedals on a keyboard instrument', 'of or relating to the feet', 'a lever that is operated with the foot', 'a sustained bass note', 'offensive term for an openly homosexual man']
7087	pédaler	a2	['operate the pedals on a keyboard instrument', 'of or relating to the feet', 'a lever that is operated with the foot', 'a sustained bass note']
7088	pédiatre	b2	['a specialist in the care of babies']
7089	péjoratif	c1	['expressing disapproval']
7090	pélican	b2	['large long-winged warm-water seabird having a large bill with a distensible pouch for fish']
7091	pénal	b1	['subject to punishment by law', 'serving as or designed to impose punishment', 'of or relating to punishment']
7092	pénaliser	c1	['impose a penalty on; inflict punishment on']
7093	pénalité	b2	['a payment required for not fulfilling a contract']
7094	pénible	c1	['causing irritation or annoyance', 'causing physical discomfort', 'requiring full use of your abilities or resources', 'difficult to accomplish; demanding considerable mental effort and skill', 'difficult to deal with', 'characterized by effort to the point of exhaustion; especially physical effort', 'not easily borne; wearing', 'causing physical or psychological pain', 'causing misery or pain or distress']
7095	péniblement	c1	['slowly and with difficulty', 'unpleasantly', 'in a grievous manner', 'in an industrious manner', 'in or as if in pain']
7096	péniche	a1	"['transport by barge on a body of water', ""push one's way"", 'a flatbottom boat for carrying heavy loads (especially on canals)']"
7097	pénicilline	c1	['any of various antibiotics obtained from Penicillium molds (or produced synthetically) and used in the treatment of various infections and diseases']
7098	péninsule	b1	['a large mass of land projecting into a body of water']
7099	pénitence	a1	['a Catholic sacrament; repentance and confession and atonement and absolution', 'voluntary self-punishment in order to atone for some wrongdoing', 'remorse for your past conduct']
7100	pénitent	b1	['feeling or expressing remorse for misdeeds', '(Roman Catholic Church) a person who repents for wrongdoing (a Roman Catholic may be admitted to penance under the direction of a confessor)']
7101	pénurie	c1	['the property of being an amount by which something is less than expected or required', 'the property of being scanty or scattered; lacking denseness', 'a small and inadequate amount', 'an insufficient quantity or number', 'a critical situation that arises because of a shortage (as a shortage of time or money or resources)', 'an acute insufficiency']
7102	pénétrant	b1	['marked by strong resentment or cynicism', 'very irritable']
7103	pénétrer	c1	"[""become clear or enter one's consciousness or emotions"", 'come to understand', 'pass into or through, often by overcoming resistance', 'spread or diffuse through', 'insert the penis into the vagina or anus of', ""make one's way deeper into or through"", 'enter a group or organization in order to spy on the members']"
7104	pérenne	b2	['recurring again and again', 'lasting three seasons or more', 'lasting an indefinitely long time; suggesting self-renewal', '(botany) a plant lasting for three seasons or more']
7105	pérennité	b2	['a detailed script used in making a film in order to avoid discontinuities from shot to shot']
7106	péril	c1	['put in a dangerous, disadvantageous, or difficult position', 'the probability of being exposed to an infectious agent', 'a state of danger involving risk']
7107	périlleux	b1	['willing to undertake or seeking out new and daring enterprises', 'involving or causing danger or risk; liable to hurt or harm', 'of uncertain outcome; especially fraught with risk; - New Yorker', 'involving risk or danger', 'fraught with danger', 'dangerously unstable and unpredictable', 'lacking in security or safety']
7108	périmètre	c1	['the size of something as given by the distance around it']
7109	période	c1	['the distance or interval between two points', 'a punctuation mark (.) placed at the end of a declarative sentence to indicate a full stop or after abbreviations', 'the monthly discharge of blood from the uterus of nonpregnant women from puberty to menopause; ; --Hippocrates; --Aristotle', 'an amount of time', 'the end or completion of something', 'a limited period of time', 'one of the natural periods into which the year is divided by the equinoxes and solstices or atmospheric conditions', 'a unit of geological time during which a system of rocks formed', 'a unit of geological time that is a subdivision of a period and is itself divided into ages', 'a period marked by distinctive character or reckoned from a fixed point or event', '(ice hockey) one of three divisions into which play is divided in hockey games', 'the interval taken to complete one cycle of a regularly repeating phenomenon', 'any distinct time period in a sequence of events']
7110	périodiquement	b1	['in a sporadic manner']
7111	périphérie	b1	['a slight competitive advantage', 'a part of the city far removed from the center', 'the outside boundary or surface of something']
7112	périphérique	a1	['on or near an edge or constituting an outer boundary; the outer area', 'related to the key issue but not of central importance', 'a highway that encircles an urban area so that traffic does not have to pass through the center', '(computer science) electronic equipment connected by cable to the CPU of a computer', 'the outside boundary or surface of something']
7113	péripétie	c1	['a sudden and unexpected change of fortune or reverse of circumstances (especially in a literary work)']
7114	périr	c1	['cause the death of, without intention', 'cut or shape with a die', 'suffer or face the pain of death', 'be the source of great pain for']
7115	périscope	c1	['an optical instrument that provides a view of an otherwise obstructed field']
7116	pétale	c1	['part of the perianth that is usually brightly colored']
7117	péter	b2	['expel intestinal gases through the anus']
7118	pétition	b1	['write a petition for something to somebody; request formally and in writing', 'a formal message requesting something that is submitted to an authority']
7119	pétrifier	b2	['cause to become stonelike or stiff or dazed and stunned', 'make rigid and set into a conventional pattern', 'change into stone']
7120	pétrir	b2	"[""manually manipulate (someone's body), usually for medicinal or relaxation purposes"", 'make uniform']"
7121	pétrole	c1	['administer an oil or ointment to ; often in a religious ceremony of blessing', 'cover with oil, as if by rubbing', 'oil paint containing pigment that is used by an artist', 'any of a group of liquid edible fats that are obtained from plants', 'a flammable hydrocarbon oil used as fuel in lamps and heaters', 'a distillate of petroleum (especially one used medicinally as a laxative or stool softener)', 'a dark oil consisting mainly of hydrocarbons']
7122	pétrolier	c1	['a cargo ship designed to carry crude oil in bulk', 'a soldier who drives a tank']
